CUSTOMERID,STATE,LCPCOUNT,PRIVATELABELTENDERFLAG,TENURE_IN_MONTHS,CLOSESTSTOREDISTANCE,FEMALE,AGE,HS_DIPLOMA,SOME_COLLEGE,BACH_GRAD_DEG,LT_HS_DIPLOMA,MARRIED,MNGMNT_OFFICEADMIN,TECH_PROF,SALES_JOB,BLUE_COLLAR,FARMER,RETIRED,SFDU,MFDU,HOMEOWNER,INCOME,MAIL_RESP_MULTI,MAIL_RESP_SINGLE,LENGTH OF RESIDENCE,NUMBER OF PERSONS IN LIVING UNIT,NUMBER OF ADULTS IN LIVING UNIT,METRO,URBAN,MOR BANK: UPSCALE MERCHANDISE BUYER,MOR BANK: MALE MERCHANDISE BUYER,MOR BANK: FEMALE MERCHANDISE BUYER,MOR BANK: CRAFTS-HOBBY MERCHANDISE BUYER,MOR BANK: GARDENING-FARMING BUYER,MOR BANK: BOOK BUYER,MOR BANK: COLLECT-SPECIAL FOODS BUYER,MOR BANK: GIFTS AND GADGETS BUYER,MOR BANK: GENERAL MERCHANDISE BUYER,MOR BANK: FAMILY AND GENERAL MAGAZINE,MOR BANK: FEMALE ORIENTED MAGAZINE,MOR BANK: MALE SPORTS MAGAZINE,MOR BANK: RELIGIOUS MAGAZINE,MOR BANK: GARDENING-FARMING MAGAZINE,MOR BANK: CULINARY INTERESTS MAGAZINE,MOR BANK: HEALTH AND FITNESS MAGAZINE,MOR BANK: DO-IT-YOURSELFERS,MOR BANK: NEWS AND FINANCIAL,MOR BANK: PHOTOGRAPHY,MOR BANK: OPPORTUNITY SEEKERS AND CE,MOR BANK: RELIGIOUS CONTRIBUTOR,MOR BANK: POLITICAL CONTRIBUTOR,MOR BANK: HEALTH AND INSTITUTION CONTRIBUTOR,MOR BANK: GENERAL CONTRIBUTOR,MOR BANK: MISCELLANEOUS,MOR BANK: ODDS AND ENDS,MOR BANK: DEDUPED CATEGORY HIT COUNT,MOR BANK: NON-DEDUPED CATEGORY HIT COUNT,MORTGAGE-HOME PURCHASE: HOME PURCHASE PRICE,MOSAIC,CHILDREN,CAPE: AGE: POP: MEDIAN AGE,CAPE: AGE: POP: % 0-17,CAPE: AGE: POP: % 18-99+,CAPE: AGE: POP: % 65-99+,CAPE: ETHNIC: POP: % WHITE ONLY,CAPE: ETHNIC: POP: % BLACK ONLY,CAPE: ETHNIC: POP: % ASIAN ONLY,CAPE: ETHNIC: POP: % HISPANIC,CAPE: DENSITY: PERSONS PER HH FOR POP IN HH,CAPE: HHSIZE: HH: AVERAGE HOUSEHOLD SIZE,CAPE: TYP: HH: % MARRIED COUPLE FAMILY,CAPE: CHILD: HH: % WITH PERSONS LT18,CAPE: CHILD: HH: % MARR COUPLE FAMW- PERSONS LT18,CAPE: CHILD: HH: % MARR COUPLE FAMW-O PERSONS LT18,CAPE: LANG: HH: % SPANISH SPEAKING,CAPE: EDUC: POP25+: MEDIAN EDUCATION ATTAINED,CAPE: HOMVAL: OOHU: MEDIAN HOME VALUE,CAPE: BUILT: HU: MEDIAN HOUSING UNIT AGE,CAPE: TENANCY: OCCHU: % OWNER OCCUPIED,CAPE: TENANCY: OCCHU: % RENTER OCCUPIED,CAPE: EDUC: ISPSA,CAPE: EDUC: ISPSA DECILE,CAPE: INC: FAMILY INC STATE DECILE,CAPE: INC: HH: MEDIAN FAMILY HOUSEHOLD INCOME,FREQUENCY,QUANTITY,TOTALSALES,FREQUENCY_2Y,QUANTITY_2Y,TOTALSALES_2Y,1-Engagement Spend,2-Wedding Bands Spend,3-Fashion Diamonds Spend,4-Fashion Jewelry Spend,5-Close Out Spend,6-Promotional Items Spend,7-Cost Only Spend,8-Marketing Premium SKUs Spend,9-Repairs & Appraisals Spend,10-Pre Owned Spend,11-Watches Spend,12-Misc Merchandise Spend,15-Store Events Spend,16-Single Stone Jewelry Spend,MDAYREV_L1Y,MDAYREV_L2Y,MDAYREV_L3Y,MDAYREV_L4Y,MDAYQTY_L1Y,MDAYQTY_L2Y,MDAYQTY_L3Y,MDAYQTY_L4Y,MDAYSHOPPER_L1Y,MDAYSHOPPER_L2Y,MDAYSHOPPER_L3Y,MDAYSHOPPER_L4Y
13707,TX,1,Y,-3,4.651498025,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56250,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K40,0,31,29.1,70.9,5.9,43.6,35.6,3.4,38.1,3.02,3.02,48.5,49,26.5,21.9,20.4,12.1,117671,23,71.1,28.9,3354,4,3,61708,1,1,2499,1,1,2499,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13708,TX,1,N,29,45.53193118,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O55,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1290,0,0,0,0,0,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13709,SC,3,Y,31,24.36160985,0,57,0,1,0,0,0,0,0,0,0,0,0,1,0,1,131250,1,0,6,5,5,1,0,0,0,0,0,0,6,0,0,0,2,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,1,4,7,0,C11,0,40,27.3,72.7,12.4,93,3.1,2.6,3,2.97,2.97,79.2,44.9,38.3,41,4.5,13.8,260741,19,94.1,5.9,4315,9,8,97096,1,2,3764.79,0,0,0,3346.4,418.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13710,SC,2,Y,30,15.53776679,0,27,0,1,0,0,0,0,0,1,0,0,0,1,0,1,156250,1,0,22,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,136,E20,0,38,26.1,73.9,13.2,92.6,5.3,0.5,2.1,2.83,2.83,67.6,39,30.8,36.8,2.8,11.9,165318,25,81.6,18.4,3329,4,7,76660,1,2,3548.99,0,0,0,3548.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13711,IN,1,Y,277,23.01219209,1,47,1,0,0,0,0,1,0,0,0,0,0,1,0,1,27500,1,0,19,6,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,102,N48,0,35,26.4,73.6,18.8,3.1,90.3,0.2,5.5,2.46,2.46,16.6,37.3,6.3,10.3,5.2,11.6,66499,50,38.8,61.2,2573,0,0,30986,1,1,9.99,0,0,0,0,0,0,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13712,NJ,1,Y,105,12.98369939,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131250,0,0,17,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B08,0,38,25.5,74.5,13,74.8,16.5,2.2,8.1,3.02,3.02,61.9,46.2,35.7,26.2,3.1,11.9,270855,31,78.1,21.9,3333,3,5,104711,1,1,24.99,1,1,24.99,0,0,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13713,VA,2,Y,6,22.84626727,1,37,0,1,0,0,0,0,0,0,0,0,0,1,0,1,81250,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N48,0,35,7.3,92.7,10.5,40.1,57.3,0.2,2,2.33,2.33,48.8,20.8,13.7,35.2,0.9,11.5,120955,34,75.7,24.3,2992,1,1,57499,1,2,799.98,1,2,799.98,0,799.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13714,IL,5,N,70,5.726679952,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56250,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I32,0,31,29.3,70.7,11.8,48.6,9,1.3,77.2,3.77,3.77,52.4,51,34.5,17.9,70,11.2,134523,71,67.1,32.9,2314,0,1,53199,1,2,749.98,1,2,749.98,0,549.99,0,199.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13715,MN,4,N,12,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,4,189.97,2,4,189.97,0,0,0,189.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13716,IN,1,N,183,36.13267549,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O51,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59.99,0,0,0,0,0,0,59.99,0,0,0,0,0,0,0,0,0,0,0,0,0,59.99,0,0,0,1,0,0,0,1
13717,NJ,1,N,4,7.941206466,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,181250,0,1,19,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,35,C14,0,35,27.1,72.9,10.9,60.5,23.3,4.7,14.1,3.12,3.12,55.6,47.3,29.6,26,4.9,12,240425,44,76.4,23.6,3275,2,2,71336,1,1,2499,1,1,2499,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13718,NJ,1,Y,1,3.328961237,0,57,0,1,0,0,0,1,0,0,0,0,0,1,0,1,131250,1,0,21,6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3,4,176,D16,0,44,22.6,77.4,19.2,57.5,8.2,23.6,15.9,3.03,3.03,65.4,39.8,30.3,35,12.4,12.1,264976,18,93.8,6.2,3143,2,4,102118,1,1,2800,1,1,2800,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13719,FL,0,N,54,2.720334447,1,68,0,0,1,0,0,0,1,0,0,0,0,1,0,1,81250,1,0,36,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,F23,0,44,17.4,82.6,22.3,82.7,9.3,2.8,4,2.44,2.44,47.8,26.8,16.3,31.5,3.1,13,155681,47,80.3,19.7,3695,6,5,69280,2,2,24.98,0,0,0,0,0,0,24.98,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,1,0,0,0,1
13720,NV,0,N,42,7.456025838,1,33,0,1,0,0,0,0,0,0,0,0,0,1,0,1,181250,0,0,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,A05,0,40,22.6,77.4,12.4,75.5,2.2,12.1,13.6,2.73,2.73,62.7,35.9,28.3,34.4,7,12.8,354761,15,79,21,3864,8,8,97142,1,1,249.99,0,0,0,0,0,0,249.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13721,TX,0,N,-4,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,94.99,1,1,94.99,0,0,94.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722,FL,0,N,6,14.04136763,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56250,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,H27,0,58,12.9,87.1,36.9,92.5,1.8,1.5,7.1,2.33,2.33,68.9,17.5,12.6,56.2,5.7,13.7,349999,16,89,11,3755,7,8,106249,1,1,899.99,1,1,899.99,0,0,899.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13723,VA,0,N,24,11.14867498,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O52,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,49.99,0,0,0,0,0,0,0,0,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13724,IN,0,N,-3,92.56296928,1,62,0,0,1,0,0,0,1,0,0,0,0,1,0,1,81250,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,C11,0,36,26.9,73.1,11.7,84.9,8.9,1.9,3.5,2.75,2.75,67.2,36.9,30.2,36.9,2.1,12.7,196295,15,89.9,10.1,3899,8,7,90195,1,1,1599,1,1,1599,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13725,FL,0,N,100,3.423581849,0,42,0,0,1,0,0,0,1,0,0,0,0,1,0,1,156250,0,0,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,A01,0,43,23.8,76.2,12.7,94.4,1.6,2.4,13.9,2.73,2.73,67.5,41.9,35.5,32,7.3,15.1,487735,61,91.7,8.3,4499,9,9,136956,1,1,149.99,1,1,149.99,0,0,0,149.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13726,WA,0,N,43,5.488383096,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F22,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,599.98,0,0,0,0,0,599.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13727,VA,0,N,67,20.14223026,1,65,1,0,0,0,0,0,0,0,0,0,0,1,0,1,131250,1,0,10,6,6,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,5,7,150,E21,0,35,26.5,73.5,13.7,70.6,21.4,1.3,9,2.75,2.75,55.7,35.6,24.2,31.4,4.9,11.9,259623,27,86.2,13.8,3620,5,4,81955,1,1,29.99,0,0,0,0,0,0,0,0,0,0,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13728,VA,1,N,152,18.07274205,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,38750,0,0,10,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,D17,0,32,28.8,71.2,10.6,70.3,20.5,1.8,7.2,2.87,2.87,55,40.6,27.6,27.3,3,12,251420,30,82.9,17.1,3126,2,4,81806,1,1,149.99,0,0,0,0,0,0,149.99,0,0,0,0,0,0,0,0,0,0,0,0,0,149.99,0,0,0,1,0,0,0,1
13729,NE,4,Y,31,5.657264684,0,28,0,0,1,0,0,0,0,0,1,0,0,1,0,1,181250,0,0,18,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,B07,0,31,37.3,62.7,4.3,86.6,2.9,7.3,5,3.03,3.03,75.3,51.8,47.4,28,1.7,14.4,244880,14,96.2,3.8,4484,9,8,109965,3,6,3918.95,1,2,229.98,2399,1449.97,0,0,0,39.99,0,29.99,0,0,0,0,0,0,229.98,0,0,0,2,0,0,0,1,0,0,0
13730,NE,0,N,81,9.919201638,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56250,1,0,14,5,4,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,5,154,D15,0,34,28,72,10.4,70.9,7.5,6.9,19.8,2.88,2.88,65.2,40.1,30,35.2,12.6,12.7,221642,16,89.4,10.6,3600,5,8,109096,2,2,649.98,2,2,649.98,0,449.99,0,199.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13731,NE,0,N,261,5.468597763,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56250,0,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,F23,0,32,31.1,68.9,5.3,75.1,13,3.6,8.2,2.64,2.64,60.2,39.6,29.7,30.4,2.2,12.9,166628,21,93.5,6.5,3741,6,7,92196,3,4,709.96,1,1,199.99,0,0,0,709.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13732,NE,0,N,133,3.122677608,0,48,0,0,1,0,0,0,1,0,0,0,0,1,0,1,106250,0,1,6,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,195,D17,0,31,34.5,65.5,6.6,88.4,0.6,7.9,3.2,3.24,3.24,76.8,55.5,47.8,29,4.5,14.3,206407,22,93.9,6.1,4327,9,9,117820,4,8,949.94,3,7,789.95,0,0,0,159.99,599.99,99.99,0,89.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13733,OK,0,N,12,7.448027282,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R67,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,79.99,1,1,79.99,0,0,0,79.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
